"","easting","northing","stream_order","elevation"
"4445",6156354.5,2105663.1405,1,405.459991455078
"4446",6156816.5,2105663.1405,1,317.760009765625
"4447",6157491.5,2105663.1405,1,183.509994506836
"4448",6157752.5,2105663.1405,3,163.279998779297
"4449",6158346.5,2105663.1405,6,134.630004882812
"4450",6158820.5,2105663.1405,3,133.800003051758
"4451",6159078.5,2105663.1405,3,135.789993286133
"4452",6159081.5,2105663.1405,3,135.830001831055
"4453",6159900.5,2105663.1405,3,170.559997558594
"4454",6159903.5,2105663.1405,3,170.559997558594
"4455",6159906.5,2105663.1405,3,170.779998779297
"4456",6159909.5,2105663.1405,3,171
"4457",6160818.5,2105663.1405,2,215.839996337891
"4458",6163794.5,2105663.1405,2,417.850006103516
"4459",6164004.5,2105663.1405,1,461.350006103516
"4460",6165147.5,2105663.1405,2,469.329986572266
"4461",6165723.5,2105663.1405,1,445.260009765625
"4462",6166113.5,2105663.1405,3,401.869995117188
"4463",6168666.5,2105663.1405,4,345.179992675781
"4464",6170052.5,2105663.1405,2,459.739990234375
"4465",6170055.5,2105663.1405,2,459.739990234375
"4466",6170058.5,2105663.1405,2,457.970001220703
"4467",6170205.5,2105663.1405,1,455.450012207031
"4468",6170976.5,2105663.1405,3,449.649993896484
"4469",6172830.5,2105663.1405,3,298.119995117188
"4470",6172833.5,2105663.1405,3,298.519989013672
"4471",6172836.5,2105663.1405,3,298.519989013672
"4472",6172839.5,2105663.1405,3,298.519989013672
"4473",6172842.5,2105663.1405,3,298.470001220703
"4474",6173712.5,2105663.1405,1,396.369995117188
"4475",6174990.5,2105663.1405,3,255.070007324219
"4476",6175632.5,2105663.1405,6,227.820007324219
"4477",6175650.5,2105663.1405,4,228.550003051758
"4478",6175908.5,2105663.1405,4,229.589996337891
"4479",6175911.5,2105663.1405,4,230.25
"4480",6176403.5,2105663.1405,2,227.460006713867
"4481",6176787.5,2105663.1405,1,249.470001220703
"4482",6176790.5,2105663.1405,1,252.220001220703
"4483",6176838.5,2105663.1405,1,258.859985351562
"4484",6179136.5,2105663.1405,2,384.309997558594
"4485",6179553.5,2105663.1405,2,387.049987792969
"4486",6180579.5,2105663.1405,4,394.470001220703
"4487",6180960.5,2105663.1405,2,426.959991455078
"4488",6181707.5,2105663.1405,1,539.929992675781
"4489",6181719.5,2105663.1405,1,542.950012207031
"4490",6181722.5,2105663.1405,1,543.840026855469
"4491",6181725.5,2105663.1405,1,543.909973144531
"4492",6182292.5,2105663.1405,1,698.320007324219
"4493",6182484.5,2105663.1405,1,693.690002441406
"4494",6182760.5,2105663.1405,1,678.97998046875
"4495",6182961.5,2105663.1405,1,658.429992675781
"4496",6183171.5,2105663.1405,1,674.289978027344
"4497",6183441.5,2105663.1405,1,707.799987792969
"4498",6184485.5,2105663.1405,1,935.679992675781
"4499",6185040.5,2105663.1405,3,796.47998046875
"4500",6185454.5,2105663.1405,1,842.559997558594
"4501",6185457.5,2105663.1405,1,843.159973144531
"4502",6186567.5,2105663.1405,2,861.059997558594
"4503",6186642.5,2105663.1405,1,865.119995117188
"4504",6186930.5,2105663.1405,1,871.609985351562
"4505",6187302.5,2105663.1405,1,828.169982910156
"4506",6187908.5,2105663.1405,4,746.5
"4507",6187950.5,2105663.1405,1,757.880004882812
"4508",6187953.5,2105663.1405,1,758.349975585938
"4509",6188166.5,2105663.1405,1,799.140014648438
"4510",6188169.5,2105663.1405,1,799.409973144531
"4511",6188172.5,2105663.1405,1,801.799987792969
"4512",6188175.5,2105663.1405,1,802.5
"4513",6188178.5,2105663.1405,1,803.169982910156
"4514",6188181.5,2105663.1405,1,803.869995117188
"4515",6153471.5,2105660.1405,1,0
"4516",6156357.5,2105660.1405,1,403.970001220703
"4517",6156360.5,2105660.1405,1,403.420013427734
"4518",6156690.5,2105660.1405,1,333.130004882812
"4519",6156693.5,2105660.1405,1,331.239990234375
"4520",6156696.5,2105660.1405,1,329.899993896484
"4521",6156699.5,2105660.1405,1,326.059997558594
"4522",6156702.5,2105660.1405,1,324.899993896484
"4523",6156705.5,2105660.1405,1,323.070007324219
"4524",6156708.5,2105660.1405,1,320.480010986328
"4525",6156711.5,2105660.1405,1,318.929992675781
"4526",6156813.5,2105660.1405,1,320.239990234375
"4527",6157491.5,2105660.1405,1,183.389999389648
"4528",6157752.5,2105660.1405,3,163.220001220703
"4529",6158349.5,2105660.1405,6,134.740005493164
"4530",6158817.5,2105660.1405,3,133.800003051758
"4531",6159084.5,2105660.1405,3,136.190002441406
"4532",6159087.5,2105660.1405,3,136.190002441406
"4533",6159894.5,2105660.1405,3,170.830001831055
"4534",6159897.5,2105660.1405,3,170.559997558594
"4535",6160821.5,2105660.1405,2,215.610000610352
"4536",6162555.5,2105660.1405,1,486.459991455078
"4537",6163794.5,2105660.1405,2,417.850006103516
"4538",6164001.5,2105660.1405,1,460.75
"4539",6165147.5,2105660.1405,2,467.690002441406
"4540",6165726.5,2105660.1405,1,445.010009765625
"4541",6166110.5,2105660.1405,3,401.869995117188
"4542",6168669.5,2105660.1405,4,340.450012207031
"4543",6170061.5,2105660.1405,2,457.149993896484
"4544",6170064.5,2105660.1405,2,457.149993896484
"4545",6170205.5,2105660.1405,1,455.429992675781
"4546",6170976.5,2105660.1405,3,449.489990234375
"4547",6172845.5,2105660.1405,3,297.059997558594
"4548",6172848.5,2105660.1405,3,296.260009765625
"4549",6173712.5,2105660.1405,1,395.470001220703
"4550",6174990.5,2105660.1405,3,255.259994506836
"4551",6175632.5,2105660.1405,6,227.820007324219
"4552",6175650.5,2105660.1405,4,228.529998779297
"4553",6175902.5,2105660.1405,4,230.270004272461
"4554",6175905.5,2105660.1405,4,230.440002441406
"4555",6176400.5,2105660.1405,2,227.460006713867
"4556",6176784.5,2105660.1405,1,249.199996948242
"4557",6176841.5,2105660.1405,1,259.070007324219
"4558",6176844.5,2105660.1405,1,259.369995117188
"4559",6179133.5,2105660.1405,2,385.089996337891
"4560",6179556.5,2105660.1405,2,389.540008544922
"4561",6180582.5,2105660.1405,4,394.470001220703
"4562",6180960.5,2105660.1405,2,426.679992675781
"4563",6181707.5,2105660.1405,1,539.359985351562
"4564",6182295.5,2105660.1405,1,701.690002441406
"4565",6182481.5,2105660.1405,1,695.010009765625
"4566",6182760.5,2105660.1405,1,679.25
"4567",6182958.5,2105660.1405,1,659.789978027344
"4568",6183174.5,2105660.1405,1,675.200012207031
"4569",6183444.5,2105660.1405,1,707.799987792969
"4570",6184488.5,2105660.1405,1,932.320007324219
"4571",6185040.5,2105660.1405,3,795.890014648438
"4572",6185448.5,2105660.1405,1,841.809997558594
"4573",6185451.5,2105660.1405,1,842.369995117188
"4574",6186570.5,2105660.1405,2,860.049987792969
"4575",6186642.5,2105660.1405,1,864.830017089844
"4576",6186927.5,2105660.1405,1,870.630004882812
"4577",6187305.5,2105660.1405,1,825.609985351562
"4578",6187308.5,2105660.1405,1,824.450012207031
"4579",6187905.5,2105660.1405,4,746.570007324219
"4580",6187956.5,2105660.1405,1,758.580017089844
"4581",6187959.5,2105660.1405,1,759.049987792969
"4582",6188145.5,2105660.1405,1,795.969970703125
"4583",6188148.5,2105660.1405,1,796.460021972656
"4584",6188151.5,2105660.1405,1,796.460021972656
"4585",6188154.5,2105660.1405,1,797.330017089844
"4586",6188157.5,2105660.1405,1,795.700012207031
"4587",6188160.5,2105660.1405,1,796.299987792969
"4588",6188163.5,2105660.1405,1,796.830017089844
"4589",6153474.5,2105657.1405,1,0
"4590",6156363.5,2105657.1405,1,401.75
"4591",6156366.5,2105657.1405,1,401.75
"4592",6156666.5,2105657.1405,1,333
"4593",6156669.5,2105657.1405,1,333.600006103516
"4594",6156672.5,2105657.1405,1,333.600006103516
"4595",6156675.5,2105657.1405,1,332.859985351562
"4596",6156678.5,2105657.1405,1,332.059997558594
"4597",6156681.5,2105657.1405,1,332.059997558594
"4598",6156684.5,2105657.1405,1,332.059997558594
"4599",6156687.5,2105657.1405,1,332.089996337891
"4600",6156714.5,2105657.1405,1,318.929992675781
"4601",6156717.5,2105657.1405,1,317.790008544922
"4602",6156720.5,2105657.1405,1,317.790008544922
"4603",6156810.5,2105657.1405,1,321.679992675781
"4604",6157494.5,2105657.1405,1,183.460006713867
"4605",6157755.5,2105657.1405,3,163.169998168945
"4606",6158352.5,2105657.1405,6,134.75
"4607",6158814.5,2105657.1405,3,133.800003051758
"4608",6159090.5,2105657.1405,3,136.279998779297
"4609",6159885.5,2105657.1405,3,171.210006713867
"4610",6159888.5,2105657.1405,3,171.210006713867
"4611",6159891.5,2105657.1405,3,170.869995117188
"4612",6160824.5,2105657.1405,2,211.660003662109
"4613",6162552.5,2105657.1405,1,484.549987792969
"4614",6163791.5,2105657.1405,2,417.820007324219
"4615",6164001.5,2105657.1405,1,459.440002441406
"4616",6165144.5,2105657.1405,2,468.609985351562
"4617",6165726.5,2105657.1405,1,444.440002441406
"4618",6166107.5,2105657.1405,3,402.869995117188
"4619",6168669.5,2105657.1405,4,340.450012207031
"4620",6170067.5,2105657.1405,2,457.600006103516
"4621",6170070.5,2105657.1405,2,457.380004882812
"4622",6170205.5,2105657.1405,1,454.899993896484
"4623",6170976.5,2105657.1405,3,449.410003662109
"4624",6172851.5,2105657.1405,3,294.230010986328
"4625",6173712.5,2105657.1405,1,394.809997558594
"4626",6174990.5,2105657.1405,3,255.710006713867
"4627",6175629.5,2105657.1405,6,227.509994506836
"4628",6175647.5,2105657.1405,4,228.279998779297
"4629",6175896.5,2105657.1405,4,229.850006103516
"4630",6175899.5,2105657.1405,4,230.199996948242
"4631",6176400.5,2105657.1405,2,227.550003051758
"4632",6176775.5,2105657.1405,1,246.399993896484
"4633",6176778.5,2105657.1405,1,246.399993896484
"4634",6176781.5,2105657.1405,1,246.630004882812
"4635",6176847.5,2105657.1405,1,259.579986572266
"4636",6176850.5,2105657.1405,1,267.670013427734
"4637",6177498.5,2105657.1405,1,405.070007324219
"4638",6177501.5,2105657.1405,1,405.600006103516
"4639",6177504.5,2105657.1405,1,405.670013427734
"4640",6177507.5,2105657.1405,1,406.209991455078
"4641",6177510.5,2105657.1405,1,406.450012207031
"4642",6177513.5,2105657.1405,1,406.649993896484
"4643",6177516.5,2105657.1405,1,406.850006103516
"4644",6177519.5,2105657.1405,1,407.190002441406
"4645",6177522.5,2105657.1405,1,407.480010986328
"4646",6177525.5,2105657.1405,1,407.739990234375
"4647",6177528.5,2105657.1405,1,408.049987792969
"4648",6177531.5,2105657.1405,1,408.459991455078
"4649",6177534.5,2105657.1405,1,408.459991455078
"4650",6177537.5,2105657.1405,1,408.720001220703
"4651",6177540.5,2105657.1405,1,409.070007324219
"4652",6177543.5,2105657.1405,1,409.220001220703
"4653",6177546.5,2105657.1405,1,409.559997558594
"4654",6179130.5,2105657.1405,2,385.040008544922
"4655",6179559.5,2105657.1405,2,391.480010986328
"4656",6180585.5,2105657.1405,4,395.420013427734
"4657",6180957.5,2105657.1405,2,426.450012207031
"4658",6181704.5,2105657.1405,1,538.5
"4659",6182298.5,2105657.1405,1,702.739990234375
"4660",6182478.5,2105657.1405,1,695.010009765625
"4661",6182757.5,2105657.1405,1,680.510009765625
"4662",6182958.5,2105657.1405,1,660.380004882812
"4663",6183174.5,2105657.1405,1,675.210021972656
"4664",6183444.5,2105657.1405,1,709.280029296875
"4665",6184491.5,2105657.1405,1,930.299987792969
"4666",6185040.5,2105657.1405,3,795.429992675781
"4667",6185445.5,2105657.1405,1,841.070007324219
"4668",6186570.5,2105657.1405,2,858.77001953125
"4669",6186642.5,2105657.1405,1,863.22998046875
"4670",6186927.5,2105657.1405,1,869.219970703125
"4671",6187311.5,2105657.1405,1,821.429992675781
"4672",6187905.5,2105657.1405,4,746.049987792969
"4673",6187962.5,2105657.1405,1,759.650024414062
"4674",6187965.5,2105657.1405,1,760.140014648438
"4675",6188130.5,2105657.1405,1,792.429992675781
"4676",6188133.5,2105657.1405,1,793.010009765625
"4677",6188136.5,2105657.1405,1,793.669982910156
"4678",6188139.5,2105657.1405,1,794.239990234375
"4679",6188142.5,2105657.1405,1,794.760009765625
"4680",6153477.5,2105654.1405,1,0
"4681",6156369.5,2105654.1405,1,400.059997558594
"4682",6156657.5,2105654.1405,1,333.859985351562
"4683",6156660.5,2105654.1405,1,332.570007324219
"4684",6156663.5,2105654.1405,1,332.799987792969
"4685",6156723.5,2105654.1405,1,319.540008544922
"4686",6156726.5,2105654.1405,1,317.769989013672
"4687",6156729.5,2105654.1405,1,317.809997558594
"4688",6156810.5,2105654.1405,1,322.950012207031
"4689",6157494.5,2105654.1405,1,183.360000610352
"4690",6157755.5,2105654.1405,3,163.160003662109
"4691",6158352.5,2105654.1405,6,134.460006713867
"4692",6158808.5,2105654.1405,3,133.860000610352
"4693",6158811.5,2105654.1405,3,133.860000610352
"4694",6159093.5,2105654.1405,3,136.190002441406
"4695",6159096.5,2105654.1405,3,136.190002441406
"4696",6159876.5,2105654.1405,3,171.119995117188
"4697",6159879.5,2105654.1405,3,171.339996337891
"4698",6159882.5,2105654.1405,3,171.259994506836
"4699",6160827.5,2105654.1405,2,211.559997558594
"4700",6162549.5,2105654.1405,1,482.290008544922
"4701",6163791.5,2105654.1405,2,417.5
"4702",6163998.5,2105654.1405,1,458.589996337891
"4703",6165144.5,2105654.1405,2,467.779998779297
"4704",6165726.5,2105654.1405,1,444.010009765625
"4705",6166104.5,2105654.1405,3,401.320007324219
"4706",6168672.5,2105654.1405,4,338.850006103516
"4707",6170073.5,2105654.1405,2,457.380004882812
"4708",6170076.5,2105654.1405,2,456.670013427734
"4709",6170205.5,2105654.1405,1,454.399993896484
"4710",6170976.5,2105654.1405,3,449.410003662109
"4711",6172854.5,2105654.1405,3,293.820007324219
"4712",6173712.5,2105654.1405,1,394.809997558594
"4713",6174993.5,2105654.1405,3,255.600006103516
"4714",6175629.5,2105654.1405,6,227.389999389648
"4715",6175644.5,2105654.1405,4,228.210006713867
"4716",6175893.5,2105654.1405,4,230.309997558594
"4717",6176400.5,2105654.1405,2,227.550003051758
"4718",6176769.5,2105654.1405,1,244.289993286133
"4719",6176772.5,2105654.1405,1,244.320007324219
"4720",6176853.5,2105654.1405,1,268.529998779297
"4721",6176856.5,2105654.1405,1,270.579986572266
"4722",6177489.5,2105654.1405,1,404.269989013672
"4723",6177492.5,2105654.1405,1,404.519989013672
"4724",6177495.5,2105654.1405,1,404.880004882812
"4725",6177549.5,2105654.1405,1,409.899993896484
"4726",6177552.5,2105654.1405,1,410.239990234375
"4727",6177555.5,2105654.1405,1,410.529998779297
"4728",6177558.5,2105654.1405,1,410.839996337891
"4729",6177561.5,2105654.1405,1,411.25
"4730",6177564.5,2105654.1405,1,411.619995117188
"4731",6179130.5,2105654.1405,2,385.040008544922
"4732",6179562.5,2105654.1405,2,392.880004882812
"4733",6180585.5,2105654.1405,4,395.730010986328
"4734",6180957.5,2105654.1405,2,425.880004882812
"4735",6181704.5,2105654.1405,1,537.609985351562
"4736",6182301.5,2105654.1405,1,708.450012207031
"4737",6182478.5,2105654.1405,1,695.289978027344
"4738",6182757.5,2105654.1405,1,682.330017089844
"4739",6182958.5,2105654.1405,1,660.47998046875
"4740",6183177.5,2105654.1405,1,676.119995117188
"4741",6183444.5,2105654.1405,1,709.47998046875
"4742",6184494.5,2105654.1405,1,928.859985351562
"4743",6185040.5,2105654.1405,3,794.780029296875
"4744",6185439.5,2105654.1405,1,840.049987792969
"4745",6185442.5,2105654.1405,1,840.400024414062
"4746",6186573.5,2105654.1405,2,858.659973144531
"4747",6186645.5,2105654.1405,1,862.659973144531
"4748",6186927.5,2105654.1405,1,868.640014648438
"4749",6187314.5,2105654.1405,1,816.960021972656
"4750",6187317.5,2105654.1405,1,816.960021972656
"4751",6187902.5,2105654.1405,4,746.039978027344
"4752",6187968.5,2105654.1405,1,760.52001953125
"4753",6187971.5,2105654.1405,1,760.909973144531
"4754",6188097.5,2105654.1405,1,782.659973144531
"4755",6188100.5,2105654.1405,1,783.419982910156
"4756",6188103.5,2105654.1405,1,785.559997558594
"4757",6188106.5,2105654.1405,1,787.27001953125
"4758",6188109.5,2105654.1405,1,787.72998046875
"4759",6188112.5,2105654.1405,1,787.299987792969
"4760",6188115.5,2105654.1405,1,787.159973144531
"4761",6188118.5,2105654.1405,1,787.159973144531
"4762",6188121.5,2105654.1405,1,788.260009765625
"4763",6188124.5,2105654.1405,1,789.429992675781
"4764",6188127.5,2105654.1405,1,789.52001953125
"4765",6189288.5,2105654.1405,2,822.419982910156
"4766",6189402.5,2105654.1405,5,826.25
"4767",6153480.5,2105651.1405,1,0
"4768",6156372.5,2105651.1405,1,396.809997558594
"4769",6156375.5,2105651.1405,1,397.649993896484
"4770",6156654.5,2105651.1405,1,332.179992675781
"4771",6156732.5,2105651.1405,1,318.869995117188
"4772",6156807.5,2105651.1405,1,323.890014648438
"4773",6157494.5,2105651.1405,1,183.339996337891
"4774",6157758.5,2105651.1405,3,162.610000610352
"4775",6158355.5,2105651.1405,6,134.119995117188
"4776",6158805.5,2105651.1405,3,134.020004272461
"4777",6159099.5,2105651.1405,3,136.080001831055
"4778",6159870.5,2105651.1405,3,170.979995727539
"4779",6159873.5,2105651.1405,3,171.119995117188
"4780",6160830.5,2105651.1405,2,212.270004272461
"4781",6160833.5,2105651.1405,2,213.759994506836
"4782",6162549.5,2105651.1405,1,481.029998779297
"4783",6163791.5,2105651.1405,2,417.5
"4784",6163998.5,2105651.1405,1,458.410003662109
"4785",6165144.5,2105651.1405,2,467.589996337891
"4786",6165729.5,2105651.1405,1,443.690002441406
"4787",6166104.5,2105651.1405,3,400.480010986328
"4788",6168672.5,2105651.1405,4,337.450012207031
"4789",6170079.5,2105651.1405,2,456.170013427734
"4790",6170082.5,2105651.1405,2,456.170013427734
"4791",6170205.5,2105651.1405,1,453.970001220703
"4792",6170976.5,2105651.1405,3,456.243988037109
"4793",6172854.5,2105651.1405,3,293.820007324219
"4794",6173712.5,2105651.1405,1,394.410003662109
"4795",6174993.5,2105651.1405,3,255.970001220703
"4796",6175629.5,2105651.1405,6,227.270004272461
"4797",6175641.5,2105651.1405,4,227.779998779297
"4798",6175887.5,2105651.1405,4,229.759994506836
"4799",6175890.5,2105651.1405,4,230.369995117188
"4800",6176397.5,2105651.1405,2,227.589996337891
"4801",6176760.5,2105651.1405,1,243.880004882812
"4802",6176763.5,2105651.1405,1,243.880004882812
"4803",6176766.5,2105651.1405,1,244.080001831055
"4804",6176859.5,2105651.1405,1,268.179992675781
"4805",6176862.5,2105651.1405,1,268.179992675781
"4806",6177477.5,2105651.1405,1,403.160003662109
"4807",6177480.5,2105651.1405,1,403.410003662109
"4808",6177483.5,2105651.1405,1,403.679992675781
"4809",6177486.5,2105651.1405,1,403.929992675781
"4810",6177567.5,2105651.1405,1,411.570007324219
"4811",6177570.5,2105651.1405,1,412.019989013672
"4812",6177573.5,2105651.1405,1,412.299987792969
"4813",6177576.5,2105651.1405,1,412.440002441406
"4814",6177579.5,2105651.1405,1,412.790008544922
"4815",6177582.5,2105651.1405,1,413.200012207031
"4816",6177585.5,2105651.1405,1,413.470001220703
"4817",6177588.5,2105651.1405,1,413.769989013672
"4818",6177591.5,2105651.1405,1,413.920013427734
"4819",6177594.5,2105651.1405,1,414.299987792969
"4820",6177597.5,2105651.1405,1,414.510009765625
"4821",6179127.5,2105651.1405,2,385.850006103516
"4822",6179565.5,2105651.1405,2,392.880004882812
"4823",6180588.5,2105651.1405,4,395.730010986328
"4824",6180954.5,2105651.1405,2,425.630004882812
"4825",6181701.5,2105651.1405,1,530.369995117188
"4826",6182304.5,2105651.1405,1,711.760009765625
"4827",6182475.5,2105651.1405,1,696.77001953125
"4828",6182754.5,2105651.1405,1,683.090026855469
"4829",6182955.5,2105651.1405,1,662.200012207031
"4830",6183177.5,2105651.1405,1,676.359985351562
"4831",6183447.5,2105651.1405,1,710.010009765625
"4832",6184494.5,2105651.1405,1,925.429992675781
"4833",6185040.5,2105651.1405,3,794.140014648438
"4834",6185436.5,2105651.1405,1,839.210021972656
"4835",6186576.5,2105651.1405,2,857.929992675781
"4836",6186645.5,2105651.1405,1,860.940002441406
"4837",6186924.5,2105651.1405,1,867.25
"4838",6187320.5,2105651.1405,1,815.359985351562
"4839",6187902.5,2105651.1405,4,745.919982910156
"4840",6187974.5,2105651.1405,1,761.489990234375
"4841",6187977.5,2105651.1405,1,761.489990234375
"4842",6187980.5,2105651.1405,1,761.929992675781
"4843",6188067.5,2105651.1405,1,776.580017089844
"4844",6188070.5,2105651.1405,1,776.450012207031
"4845",6188073.5,2105651.1405,1,776.739990234375
"4846",6188076.5,2105651.1405,1,776.869995117188
"4847",6188079.5,2105651.1405,1,780
"4848",6188082.5,2105651.1405,1,780
"4849",6188085.5,2105651.1405,1,780.349975585938
"4850",6188088.5,2105651.1405,1,781.239990234375
"4851",6188091.5,2105651.1405,1,781.309997558594
"4852",6188094.5,2105651.1405,1,781.669982910156
"4853",6189291.5,2105651.1405,2,822.659973144531
"4854",6189402.5,2105651.1405,5,826.349975585938
"4855",6153483.5,2105648.1405,1,0
"4856",6156378.5,2105648.1405,1,396.010009765625
"4857",6156651.5,2105648.1405,1,332.380004882812
"4858",6156735.5,2105648.1405,1,318.869995117188
"4859",6156804.5,2105648.1405,1,324.109985351562
"4860",6157497.5,2105648.1405,1,183.699996948242
"4861",6157761.5,2105648.1405,3,162.199996948242
"4862",6157764.5,2105648.1405,3,161.940002441406
"4863",6158358.5,2105648.1405,6,134.089996337891
"4864",6158802.5,2105648.1405,3,134.160003662109
"4865",6159102.5,2105648.1405,3,136.080001831055
"4866",6159861.5,2105648.1405,3,170.649993896484
"4867",6159864.5,2105648.1405,3,170.910003662109
"4868",6159867.5,2105648.1405,3,171.240005493164
"4869",6160836.5,2105648.1405,2,213.449996948242
"4870",6162546.5,2105648.1405,1,480.010009765625
"4871",6163791.5,2105648.1405,2,417.5
"4872",6163995.5,2105648.1405,1,458.290008544922
"4873",6165141.5,2105648.1405,2,468.179992675781
"4874",6165729.5,2105648.1405,1,443.630004882812
"4875",6166101.5,2105648.1405,3,401.040008544922
"4876",6168675.5,2105648.1405,4,333.450012207031
"4877",6170085.5,2105648.1405,2,457.620849609375
"4878",6170088.5,2105648.1405,2,457.410095214844
"4879",6170205.5,2105648.1405,1,453.559997558594
"4880",6170976.5,2105648.1405,3,447.609985351562
"4881",6172857.5,2105648.1405,3,294.820007324219
"4882",6173712.5,2105648.1405,1,394.239990234375
"4883",6174996.5,2105648.1405,3,255.639999389648
"4884",6175626.5,2105648.1405,6,227.179992675781
"4885",6175638.5,2105648.1405,4,227.779998779297
"4886",6175884.5,2105648.1405,4,230.449996948242
"4887",6176397.5,2105648.1405,2,227.759994506836
"4888",6176754.5,2105648.1405,1,243.75
"4889",6176757.5,2105648.1405,1,243.919998168945
"4890",6176865.5,2105648.1405,1,273.269989013672
"4891",6176868.5,2105648.1405,1,273.269989013672
"4892",6176871.5,2105648.1405,1,275.079986572266
"4893",6176874.5,2105648.1405,1,271.190002441406
"4894",6176877.5,2105648.1405,1,271.190002441406
"4895",6176880.5,2105648.1405,1,274.579986572266
"4896",6177471.5,2105648.1405,1,402.540008544922
"4897",6177474.5,2105648.1405,1,402.769989013672
"4898",6177600.5,2105648.1405,1,414.959991455078
"4899",6177603.5,2105648.1405,1,414.959991455078
"4900",6177606.5,2105648.1405,1,415.279998779297
"4901",6177609.5,2105648.1405,1,415.459991455078
"4902",6177612.5,2105648.1405,1,415.859985351562
"4903",6177615.5,2105648.1405,1,416.079986572266
"4904",6177618.5,2105648.1405,1,416.579986572266
"4905",6177621.5,2105648.1405,1,416.910003662109
"4906",6177624.5,2105648.1405,1,417.049987792969
"4907",6177627.5,2105648.1405,1,417.380004882812
"4908",6177630.5,2105648.1405,1,417.640014648438
"4909",6177633.5,2105648.1405,1,418.029998779297
"4910",6177636.5,2105648.1405,1,418.179992675781
"4911",6177639.5,2105648.1405,1,418.179992675781
"4912",6177642.5,2105648.1405,1,418.600006103516
"4913",6177645.5,2105648.1405,1,418.950012207031
"4914",6177648.5,2105648.1405,1,419.25
"4915",6177651.5,2105648.1405,1,419.410003662109
"4916",6177654.5,2105648.1405,1,419.600006103516
"4917",6177657.5,2105648.1405,1,420.230010986328
"4918",6177660.5,2105648.1405,1,420.570007324219
"4919",6177663.5,2105648.1405,1,420.829986572266
"4920",6177666.5,2105648.1405,1,420.940002441406
"4921",6179124.5,2105648.1405,2,386.660003662109
"4922",6179565.5,2105648.1405,2,392.170013427734
"4923",6180588.5,2105648.1405,4,396.040008544922
"4924",6180954.5,2105648.1405,2,425.339996337891
"4925",6181701.5,2105648.1405,1,530.039978027344
"4926",6182304.5,2105648.1405,1,711.960021972656
"4927",6182472.5,2105648.1405,1,698.090026855469
"4928",6182754.5,2105648.1405,1,683.679992675781
"4929",6182955.5,2105648.1405,1,662.200012207031
"4930",6183180.5,2105648.1405,1,677.489990234375
"4931",6183447.5,2105648.1405,1,710.010009765625
"4932",6184497.5,2105648.1405,1,924.400024414062
"4933",6185040.5,2105648.1405,3,794.130004882812
"4934",6185430.5,2105648.1405,1,838.099975585938
"4935",6185433.5,2105648.1405,1,838.429992675781
"4936",6186576.5,2105648.1405,2,857.719970703125
"4937",6186645.5,2105648.1405,1,859.909973144531
"4938",6186924.5,2105648.1405,1,866.340026855469
"4939",6187323.5,2105648.1405,1,814.099975585938
"4940",6187326.5,2105648.1405,1,813.380004882812
"4941",6187902.5,2105648.1405,4,745.799987792969
"4942",6187983.5,2105648.1405,1,762.469970703125
"4943",6187986.5,2105648.1405,1,763.059997558594
"4944",6187989.5,2105648.1405,1,763.77001953125
"4945",6188055.5,2105648.1405,1,773.859985351562
"4946",6188058.5,2105648.1405,1,774.599975585938
"4947",6188061.5,2105648.1405,1,774.830017089844
"4948",6188064.5,2105648.1405,1,775.119995117188
"4949",6189294.5,2105648.1405,2,822.799987792969
"4950",6189396.5,2105648.1405,5,825.169982910156
"4951",6189399.5,2105648.1405,5,825.650024414062
"4952",6153486.5,2105645.1405,1,0
"4953",6153489.5,2105645.1405,1,0
"4954",6153720.5,2105645.1405,1,0
"4955",6153723.5,2105645.1405,1,0
"4956",6153726.5,2105645.1405,1,0
"4957",6156381.5,2105645.1405,1,394.029998779297
"4958",6156651.5,2105645.1405,1,332.429992675781
"4959",6156738.5,2105645.1405,1,322.589996337891
"4960",6156804.5,2105645.1405,1,324.230010986328
"4961",6157497.5,2105645.1405,1,183.699996948242
"4962",6157767.5,2105645.1405,3,161.940002441406
"4963",6158361.5,2105645.1405,6,134.080001831055
"4964",6158796.5,2105645.1405,3,134.380004882812
"4965",6158799.5,2105645.1405,3,134.350006103516
"4966",6159105.5,2105645.1405,3,135.809997558594
"4967",6159849.5,2105645.1405,3,170.710006713867
"4968",6159852.5,2105645.1405,3,170.529998779297
"4969",6159855.5,2105645.1405,3,170.149993896484
"4970",6159858.5,2105645.1405,3,170.660003662109
"4971",6160839.5,2105645.1405,2,213.820007324219
"4972",6162543.5,2105645.1405,1,477.929992675781
"4973",6163788.5,2105645.1405,2,417.640014648438
"4974",6163992.5,2105645.1405,1,456.890014648438
"4975",6165141.5,2105645.1405,2,467.380004882812
"4976",6165729.5,2105645.1405,1,443.109985351562
"4977",6166098.5,2105645.1405,3,401.040008544922
"4978",6168675.5,2105645.1405,4,329.720001220703
"4979",6170091.5,2105645.1405,2,454.720001220703
"4980",6170094.5,2105645.1405,2,456.947601318359
"4981",6170205.5,2105645.1405,1,453.089996337891
"4982",6170976.5,2105645.1405,3,447.540008544922
"4983",6172857.5,2105645.1405,3,295.910003662109
"4984",6173712.5,2105645.1405,1,394.239990234375
"4985",6174999.5,2105645.1405,3,255.139999389648
"4986",6175626.5,2105645.1405,6,227.210006713867
