"","X1","easting","northing","stream_order","elevation"
"576",1876,6160281.5,2105768.1405,3,195.320007324219
"577",1877,6160509.5,2105768.1405,3,199.289993286133
"578",1878,6160512.5,2105768.1405,3,200.210006713867
"579",1890,6166134.5,2105768.1405,3,399.130004882812
"580",1891,6168696.5,2105768.1405,4,334.989990234375
"581",1918,6171015.5,2105768.1405,3,457.470001220703
"582",1927,6172752.5,2105768.1405,3,305
"583",1930,6174960.5,2105768.1405,3,264.149993896484
"584",1931,6175659.5,2105768.1405,6,230.960006713867
"585",1932,6175755.5,2105768.1405,4,227.380004882812
"586",1933,6176100.5,2105768.1405,4,231.690002441406
"587",1941,6157635.5,2105765.1405,3,169.339996337891
"588",1942,6157638.5,2105765.1405,3,169.5
"589",1943,6157641.5,2105765.1405,3,168.800003051758
"590",1944,6157644.5,2105765.1405,3,168.949996948242
"591",1946,6158301.5,2105765.1405,6,134.860000610352
"592",1947,6160146.5,2105765.1405,3,187.270004272461
"593",1948,6160284.5,2105765.1405,3,194.389999389648
"594",1949,6160287.5,2105765.1405,3,194.309997558594
"595",1950,6160290.5,2105765.1405,3,194.309997558594
"596",1951,6160293.5,2105765.1405,3,193.860000610352
"597",1952,6160296.5,2105765.1405,3,193.949996948242
"598",1953,6160299.5,2105765.1405,3,194.300003051758
"599",1954,6160302.5,2105765.1405,3,194.139999389648
"600",1955,6160503.5,2105765.1405,3,198.910003662109
"601",1956,6160506.5,2105765.1405,3,198.940002441406
"602",1968,6166134.5,2105765.1405,3,398.529998779297
"603",1969,6168696.5,2105765.1405,4,334.269989013672
"604",1981,6171015.5,2105765.1405,3,457.339996337891
"605",1993,6172755.5,2105765.1405,3,304.570007324219
"606",1996,6174960.5,2105765.1405,3,264.149993896484
"607",1997,6175659.5,2105765.1405,6,230.830001831055
"608",1998,6175752.5,2105765.1405,4,227.449996948242
"609",1999,6176097.5,2105765.1405,4,231.5
"610",2004,6179934.5,2105765.1405,4,362.959991455078
"611",2008,6157647.5,2105762.1405,3,168.5
"612",2009,6157650.5,2105762.1405,3,168.25
"613",2010,6157653.5,2105762.1405,3,167.789993286133
"614",2011,6157656.5,2105762.1405,3,167.789993286133
"615",2012,6157659.5,2105762.1405,3,167.320007324219
"616",2014,6158301.5,2105762.1405,6,135.070007324219
"617",2015,6160143.5,2105762.1405,3,186.770004272461
"618",2016,6160305.5,2105762.1405,3,193.929992675781
"619",2017,6160308.5,2105762.1405,3,193.929992675781
"620",2018,6160311.5,2105762.1405,3,194.330001831055
"621",2019,6160314.5,2105762.1405,3,194.559997558594
"622",2020,6160317.5,2105762.1405,3,194.699996948242
"623",2021,6160320.5,2105762.1405,3,194.619995117188
"624",2022,6160497.5,2105762.1405,3,198.559997558594
"625",2023,6160500.5,2105762.1405,3,198.559997558594
"626",2041,6166134.5,2105762.1405,3,398.410003662109
"627",2042,6168693.5,2105762.1405,4,333.890014648438
"628",2069,6171015.5,2105762.1405,3,457.339996337891
"629",2070,6172758.5,2105762.1405,3,304.480010986328
"630",2073,6174957.5,2105762.1405,3,264.109985351562
"631",2074,6175659.5,2105762.1405,6,230.619995117188
"632",2075,6175749.5,2105762.1405,4,227.399993896484
"633",2076,6176094.5,2105762.1405,4,231.479995727539
"634",2080,6179937.5,2105762.1405,4,363.160003662109
"635",2086,6157662.5,2105759.1405,3,167.320007324219
"636",2087,6157665.5,2105759.1405,3,167.320007324219
"637",2089,6158304.5,2105759.1405,6,133.520004272461
"638",2090,6160140.5,2105759.1405,3,186.350006103516
"639",2091,6160323.5,2105759.1405,3,194.229995727539
"640",2092,6160326.5,2105759.1405,3,194.229995727539
"641",2093,6160329.5,2105759.1405,3,193.789993286133
"642",2094,6160332.5,2105759.1405,3,194.270004272461
"643",2095,6160335.5,2105759.1405,3,194.210006713867
"644",2096,6160338.5,2105759.1405,3,194.210006713867
"645",2097,6160341.5,2105759.1405,3,194.25
"646",2098,6160344.5,2105759.1405,3,194.449996948242
"647",2099,6160347.5,2105759.1405,3,193.800003051758
"648",2100,6160491.5,2105759.1405,3,197.089996337891
"649",2101,6160494.5,2105759.1405,3,198.050003051758
"650",2110,6166137.5,2105759.1405,3,402.679992675781
"651",2111,6168693.5,2105759.1405,4,333.700012207031
"652",2121,6171015.5,2105759.1405,3,456.940002441406
"653",2122,6172761.5,2105759.1405,3,303.899993896484
"654",2125,6174957.5,2105759.1405,3,264.109985351562
"655",2126,6175656.5,2105759.1405,6,230.509994506836
"656",2127,6175746.5,2105759.1405,4,227.380004882812
"657",2128,6176091.5,2105759.1405,4,231.479995727539
"658",2133,6179940.5,2105759.1405,4,363.160003662109
"659",2138,6157668.5,2105756.1405,3,168.270004272461
"660",2139,6157671.5,2105756.1405,3,166.589996337891
"661",2141,6158304.5,2105756.1405,6,133.360000610352
"662",2142,6160137.5,2105756.1405,3,185.070007324219
"663",2143,6160350.5,2105756.1405,3,193.699996948242
"664",2144,6160353.5,2105756.1405,3,194.5
"665",2145,6160356.5,2105756.1405,3,195.25
"666",2146,6160359.5,2105756.1405,3,195.25
"667",2147,6160362.5,2105756.1405,3,194.949996948242
"668",2148,6160365.5,2105756.1405,3,194.990005493164
"669",2149,6160368.5,2105756.1405,3,195.970001220703
"670",2150,6160482.5,2105756.1405,3,195.339996337891
"671",2151,6160485.5,2105756.1405,3,195.440002441406
"672",2152,6160488.5,2105756.1405,3,195.440002441406
"673",2160,6166137.5,2105756.1405,3,399.100006103516
"674",2161,6168690.5,2105756.1405,4,333.559997558594
"675",2171,6171012.5,2105756.1405,3,456.529998779297
"676",2172,6172761.5,2105756.1405,3,303.75
"677",2175,6174957.5,2105756.1405,3,263.910003662109
"678",2176,6175656.5,2105756.1405,6,230.190002441406
"679",2177,6175746.5,2105756.1405,4,227.380004882812
"680",2178,6176085.5,2105756.1405,4,231.649993896484
"681",2179,6176088.5,2105756.1405,4,231.600006103516
"682",2183,6179943.5,2105756.1405,4,363.320007324219
"683",2184,6179946.5,2105756.1405,4,363.489990234375
"684",2190,6157674.5,2105753.1405,3,166.779998779297
"685",2191,6157677.5,2105753.1405,3,166.669998168945
"686",2193,6158304.5,2105753.1405,6,133.199996948242
"687",2194,6160134.5,2105753.1405,3,184.059997558594
"688",2195,6160371.5,2105753.1405,3,195.770004272461
"689",2196,6160374.5,2105753.1405,3,196.300003051758
"690",2197,6160377.5,2105753.1405,3,196.729995727539
"691",2198,6160380.5,2105753.1405,3,197.139999389648
"692",2199,6160476.5,2105753.1405,3,195.339996337891
"693",2200,6160479.5,2105753.1405,3,195.339996337891
"694",2210,6166137.5,2105753.1405,3,398.839996337891
"695",2211,6168690.5,2105753.1405,4,333.529998779297
"696",2219,6171012.5,2105753.1405,3,456.260009765625
"697",2220,6172764.5,2105753.1405,3,302.5
"698",2222,6174957.5,2105753.1405,3,263.75
"699",2223,6175656.5,2105753.1405,6,229.970001220703
"700",2224,6175743.5,2105753.1405,4,227.380004882812
"701",2225,6176082.5,2105753.1405,4,231.75
"702",2230,6179949.5,2105753.1405,4,363.630004882812
"703",2236,6157680.5,2105750.1405,3,167.429992675781
"704",2237,6157683.5,2105750.1405,3,167.190002441406
"705",2239,6158304.5,2105750.1405,6,132.600006103516
"706",2240,6160134.5,2105750.1405,3,183.25
"707",2241,6160383.5,2105750.1405,3,197.520004272461
"708",2242,6160386.5,2105750.1405,3,197.770004272461
"709",2243,6160389.5,2105750.1405,3,197.919998168945
"710",2244,6160392.5,2105750.1405,3,197.979995727539
"711",2245,6160395.5,2105750.1405,3,197.979995727539
"712",2246,6160467.5,2105750.1405,3,197.229995727539
"713",2247,6160470.5,2105750.1405,3,197.779998779297
"714",2248,6160473.5,2105750.1405,3,197.779998779297
"715",2256,6166137.5,2105750.1405,3,398.839996337891
"716",2257,6168687.5,2105750.1405,4,333.359985351562
"717",2263,6171012.5,2105750.1405,3,456.260009765625
"718",2264,6172764.5,2105750.1405,3,301.739990234375
"719",2266,6174957.5,2105750.1405,3,263.459991455078
"720",2267,6175656.5,2105750.1405,6,229.580001831055
"721",2268,6175740.5,2105750.1405,4,227.289993286133
"722",2269,6176079.5,2105750.1405,4,231.729995727539
"723",2273,6179952.5,2105750.1405,4,363.489990234375
"724",2279,6157686.5,2105747.1405,3,167.190002441406
"725",2281,6158304.5,2105747.1405,6,132.320007324219
"726",2282,6160131.5,2105747.1405,3,182.350006103516
"727",2283,6160398.5,2105747.1405,3,197.449996948242
"728",2284,6160401.5,2105747.1405,3,197.210006713867
"729",2285,6160404.5,2105747.1405,3,195.449996948242
"730",2286,6160407.5,2105747.1405,3,193.240005493164
"731",2287,6160461.5,2105747.1405,3,197.229995727539
"732",2288,6160464.5,2105747.1405,3,197.229995727539
"733",2297,6166140.5,2105747.1405,3,399.359985351562
"734",2298,6168684.5,2105747.1405,4,333.279998779297
"735",2305,6171009.5,2105747.1405,3,456.429992675781
"736",2306,6172767.5,2105747.1405,3,302.5
"737",2308,6174957.5,2105747.1405,3,263.369995117188
"738",2309,6175653.5,2105747.1405,6,229.679992675781
"739",2310,6175737.5,2105747.1405,4,227.289993286133
"740",2311,6176076.5,2105747.1405,4,231.699996948242
"741",2315,6179952.5,2105747.1405,4,363.489990234375
"742",2325,6157689.5,2105744.1405,3,166.779998779297
"743",2326,6157692.5,2105744.1405,3,165.190002441406
"744",2328,6158307.5,2105744.1405,6,132.119995117188
"745",2329,6160128.5,2105744.1405,3,180.669998168945
"746",2330,6160410.5,2105744.1405,3,192.169998168945
"747",2331,6160413.5,2105744.1405,3,192.160003662109
"748",2332,6160416.5,2105744.1405,3,192.160003662109
"749",2333,6160419.5,2105744.1405,3,192.639999389648
"750",2334,6160422.5,2105744.1405,3,193.860000610352
"751",2335,6160425.5,2105744.1405,3,193.860000610352
"752",2336,6160428.5,2105744.1405,3,194.029998779297
"753",2337,6160431.5,2105744.1405,3,194.029998779297
"754",2338,6160434.5,2105744.1405,3,194.490005493164
"755",2339,6160437.5,2105744.1405,3,195.710006713867
"756",2340,6160440.5,2105744.1405,3,196.389999389648
"757",2341,6160443.5,2105744.1405,3,196.639999389648
"758",2342,6160446.5,2105744.1405,3,196.639999389648
"759",2343,6160449.5,2105744.1405,3,196.919998168945
"760",2344,6160452.5,2105744.1405,3,197.110000610352
"761",2345,6160455.5,2105744.1405,3,197.419998168945
"762",2346,6160458.5,2105744.1405,3,197.490005493164
"763",2355,6166140.5,2105744.1405,3,399.040008544922
"764",2356,6168681.5,2105744.1405,4,332.239990234375
"765",2362,6171009.5,2105744.1405,3,454.869995117188
"766",2363,6172767.5,2105744.1405,3,301.640014648438
"767",2365,6174957.5,2105744.1405,3,263.369995117188
"768",2366,6175653.5,2105744.1405,6,229.490005493164
"769",2367,6175731.5,2105744.1405,4,227.229995727539
"770",2368,6175734.5,2105744.1405,4,227.229995727539
"771",2369,6176073.5,2105744.1405,4,231.429992675781
"772",2374,6179955.5,2105744.1405,4,364.010009765625
"773",2382,6157695.5,2105741.1405,3,164.919998168945
"774",2384,6158307.5,2105741.1405,6,132.119995117188
"775",2385,6160125.5,2105741.1405,3,178.949996948242
"776",2396,6166143.5,2105741.1405,3,398.609985351562
"777",2397,6168681.5,2105741.1405,4,332.529998779297
"778",2403,6171006.5,2105741.1405,3,454.829986572266
"779",2404,6172767.5,2105741.1405,3,299.980010986328
"780",2406,6174954.5,2105741.1405,3,262.429992675781
"781",2407,6175653.5,2105741.1405,6,229.399993896484
"782",2408,6175728.5,2105741.1405,4,227.220001220703
"783",2409,6176070.5,2105741.1405,4,231.389999389648
"784",2413,6179958.5,2105741.1405,4,364.260009765625
"785",2426,6157698.5,2105738.1405,3,164.440002441406
"786",2427,6157701.5,2105738.1405,3,163.490005493164
"787",2429,6158310.5,2105738.1405,6,132.259994506836
"788",2430,6160122.5,2105738.1405,3,178.240005493164
"789",2441,6166143.5,2105738.1405,3,398.609985351562
"790",2442,6168678.5,2105738.1405,4,332.540008544922
"791",2448,6171006.5,2105738.1405,3,454.829986572266
"792",2449,6172767.5,2105738.1405,3,299.75
"793",2451,6174954.5,2105738.1405,3,262.079986572266
"794",2452,6175653.5,2105738.1405,6,229.149993896484
"795",2453,6175725.5,2105738.1405,4,227.25
"796",2454,6176064.5,2105738.1405,4,231.490005493164
"797",2455,6176067.5,2105738.1405,4,231.350006103516
"798",2460,6179958.5,2105738.1405,4,364.369995117188
"799",2473,6157704.5,2105735.1405,3,164.160003662109
"800",2474,6157707.5,2105735.1405,3,165.860000610352
"801",2475,6158310.5,2105735.1405,6,132.259994506836
"802",2476,6160119.5,2105735.1405,3,178.240005493164
"803",2488,6166143.5,2105735.1405,3,398.609985351562
"804",2489,6168675.5,2105735.1405,4,332.350006103516
"805",2495,6171003.5,2105735.1405,3,454.829986572266
"806",2496,6172767.5,2105735.1405,3,299.75
"807",2498,6174954.5,2105735.1405,3,262.079986572266
"808",2499,6175650.5,2105735.1405,6,229.460006713867
"809",2500,6175722.5,2105735.1405,4,227.179992675781
"810",2501,6176061.5,2105735.1405,4,231.690002441406
"811",2505,6179961.5,2105735.1405,4,364.390014648438
"812",2520,6157710.5,2105732.1405,3,165.919998168945
"813",2521,6158310.5,2105732.1405,6,132.25
"814",2522,6160116.5,2105732.1405,3,178.240005493164
"815",2533,6166143.5,2105732.1405,3,397.720001220703
"816",2534,6168672.5,2105732.1405,4,332.459991455078
"817",2540,6171000.5,2105732.1405,3,455.390014648438
"818",2541,6172767.5,2105732.1405,3,298.859985351562
"819",2543,6174954.5,2105732.1405,3,262.079986572266
"820",2544,6175650.5,2105732.1405,6,229.070007324219
"821",2545,6175719.5,2105732.1405,4,226.910003662109
"822",2546,6176058.5,2105732.1405,4,231.429992675781
"823",2551,6179961.5,2105732.1405,4,364.5
"824",2568,6157713.5,2105729.1405,3,166.600006103516
"825",2569,6158310.5,2105729.1405,6,132.210006713867
"826",2570,6160113.5,2105729.1405,3,178.610000610352
"827",2582,6166143.5,2105729.1405,3,398.119995117188
"828",2583,6168669.5,2105729.1405,4,331.850006103516
"829",2589,6170997.5,2105729.1405,3,461.510009765625
"830",2590,6172767.5,2105729.1405,3,298.859985351562
"831",2592,6174951.5,2105729.1405,3,262.179992675781
"832",2593,6175650.5,2105729.1405,6,228.770004272461
"833",2594,6175716.5,2105729.1405,4,226.759994506836
"834",2595,6176052.5,2105729.1405,4,231.610000610352
"835",2596,6176055.5,2105729.1405,4,231.380004882812
"836",2600,6179964.5,2105729.1405,4,364.609985351562
"837",2602,6180408.5,2105729.1405,4,383.549987792969
"838",2603,6180411.5,2105729.1405,4,383.609985351562
"839",2604,6180414.5,2105729.1405,4,383.720001220703
"840",2605,6180417.5,2105729.1405,4,384.059997558594
"841",2606,6180420.5,2105729.1405,4,384.410003662109
"842",2607,6180423.5,2105729.1405,4,384.410003662109
"843",2608,6180426.5,2105729.1405,4,384.429992675781
"844",2609,6180429.5,2105729.1405,4,384.549987792969
"845",2610,6180432.5,2105729.1405,4,384.660003662109
"846",2611,6180435.5,2105729.1405,4,385.359985351562
"847",2612,6180438.5,2105729.1405,4,385.660003662109
"848",2613,6180441.5,2105729.1405,4,385.660003662109
"849",2614,6180444.5,2105729.1405,4,385.690002441406
"850",2615,6180447.5,2105729.1405,4,385.950012207031
"851",2616,6180450.5,2105729.1405,4,386.190002441406
"852",2617,6180453.5,2105729.1405,4,386.190002441406
"853",2618,6180456.5,2105729.1405,4,386.429992675781
"854",2638,6157716.5,2105726.1405,3,166.940002441406
"855",2639,6158313.5,2105726.1405,6,132.210006713867
"856",2640,6160110.5,2105726.1405,3,179.619995117188
"857",2654,6166143.5,2105726.1405,3,400.320007324219
"858",2655,6168669.5,2105726.1405,4,331.529998779297
"859",2660,6170997.5,2105726.1405,3,461.079986572266
"860",2661,6172767.5,2105726.1405,3,298.910003662109
"861",2663,6174951.5,2105726.1405,3,262.309997558594
"862",2664,6175650.5,2105726.1405,6,228.679992675781
"863",2665,6175713.5,2105726.1405,4,226.539993286133
"864",2666,6176049.5,2105726.1405,4,231.630004882812
"865",2670,6179967.5,2105726.1405,4,364.850006103516
"866",2672,6180399.5,2105726.1405,4,383.329986572266
"867",2673,6180402.5,2105726.1405,4,383.329986572266
"868",2674,6180405.5,2105726.1405,4,383.549987792969
"869",2675,6180459.5,2105726.1405,4,385.559997558594
"870",2676,6180462.5,2105726.1405,4,385.339996337891
"871",2677,6180465.5,2105726.1405,4,385.390014648438
"872",2678,6180468.5,2105726.1405,4,385.630004882812
"873",2679,6180471.5,2105726.1405,4,385.799987792969
"874",2704,6157719.5,2105723.1405,3,166.550003051758
"875",2705,6158313.5,2105723.1405,6,132.529998779297
"876",2706,6160107.5,2105723.1405,3,179.880004882812
"877",2716,6166143.5,2105723.1405,3,398.929992675781
"878",2717,6168666.5,2105723.1405,4,331.140014648438
"879",2722,6170994.5,2105723.1405,3,460.600006103516
"880",2723,6172767.5,2105723.1405,3,299.25
"881",2725,6174951.5,2105723.1405,3,262.309997558594
"882",2726,6175647.5,2105723.1405,6,228.910003662109
"883",2727,6175710.5,2105723.1405,4,226.449996948242
"884",2728,6176046.5,2105723.1405,4,231.539993286133
"885",2733,6179970.5,2105723.1405,4,365
"886",2735,6180390.5,2105723.1405,4,383.100006103516
"887",2736,6180393.5,2105723.1405,4,383.100006103516
"888",2737,6180396.5,2105723.1405,4,383.149993896484
"889",2738,6180474.5,2105723.1405,4,386.089996337891
"890",2739,6180477.5,2105723.1405,4,386.089996337891
"891",2740,6180480.5,2105723.1405,4,386.190002441406
"892",2784,6157719.5,2105720.1405,3,166.550003051758
"893",2785,6158313.5,2105720.1405,6,132.550003051758
"894",2786,6160104.5,2105720.1405,3,179.839996337891
"895",2796,6166143.5,2105720.1405,3,399.690002441406
"896",2797,6168666.5,2105720.1405,4,331.140014648438
"897",2802,6170991.5,2105720.1405,3,457.829986572266
"898",2803,6172767.5,2105720.1405,3,302.190002441406
"899",2805,6174951.5,2105720.1405,3,262.399993896484
"900",2806,6175647.5,2105720.1405,6,228.449996948242
"901",2807,6175704.5,2105720.1405,4,226.449996948242
"902",2808,6175707.5,2105720.1405,4,226.449996948242
"903",2809,6176040.5,2105720.1405,4,231.470001220703
"904",2810,6176043.5,2105720.1405,4,231.419998168945
"905",2814,6179973.5,2105720.1405,4,365.200012207031
"906",2815,6179976.5,2105720.1405,4,365.200012207031
"907",2817,6180384.5,2105720.1405,4,382.910003662109
"908",2818,6180387.5,2105720.1405,4,382.619995117188
"909",2819,6180483.5,2105720.1405,4,390.200012207031
"910",2820,6180486.5,2105720.1405,4,390.470001220703
"911",2866,6157722.5,2105717.1405,3,166.089996337891
"912",2867,6158316.5,2105717.1405,6,132.779998779297
"913",2868,6160101.5,2105717.1405,3,180.080001831055
"914",2869,6160104.5,2105717.1405,3,180.080001831055
"915",2879,6166140.5,2105717.1405,3,400.799987792969
"916",2880,6168663.5,2105717.1405,4,331.309997558594
"917",2885,6170988.5,2105717.1405,3,459.690002441406
"918",2886,6172767.5,2105717.1405,3,302.609985351562
"919",2888,6174951.5,2105717.1405,3,261.410003662109
"920",2889,6175647.5,2105717.1405,6,228.350006103516
"921",2890,6175701.5,2105717.1405,4,226.639999389648
"922",2891,6176034.5,2105717.1405,4,231.410003662109
"923",2892,6176037.5,2105717.1405,4,231.410003662109
"924",2897,6179979.5,2105717.1405,4,365.25
"925",2898,6179982.5,2105717.1405,4,365.25
"926",2900,6180375.5,2105717.1405,4,386.549987792969
"927",2901,6180378.5,2105717.1405,4,382.739990234375
"928",2902,6180381.5,2105717.1405,4,382.739990234375
"929",2903,6180489.5,2105717.1405,4,391.179992675781
"930",2904,6180492.5,2105717.1405,4,391.290008544922
"931",2905,6180495.5,2105717.1405,4,391.700012207031
"932",2906,6180498.5,2105717.1405,4,391.700012207031
"933",2968,6157725.5,2105714.1405,3,166.020004272461
"934",2969,6158316.5,2105714.1405,6,133.190002441406
"935",2970,6160098.5,2105714.1405,3,180.259994506836
"936",2980,6166140.5,2105714.1405,3,400.410003662109
"937",2985,6170985.5,2105714.1405,3,458.950012207031
"938",2986,6172767.5,2105714.1405,3,302.559997558594
"939",2988,6174951.5,2105714.1405,3,261.070007324219
"940",2989,6175647.5,2105714.1405,6,228.320007324219
"941",2990,6175698.5,2105714.1405,4,226.899993896484
"942",2991,6176031.5,2105714.1405,4,231.440002441406
"943",2995,6179985.5,2105714.1405,4,365.25
"944",2996,6179988.5,2105714.1405,4,365.350006103516
"945",2998,6180369.5,2105714.1405,4,385.839996337891
"946",2999,6180372.5,2105714.1405,4,385.839996337891
"947",3000,6180501.5,2105714.1405,4,392.070007324219
"948",3001,6180504.5,2105714.1405,4,392.070007324219
"949",3002,6180507.5,2105714.1405,4,391.700012207031
"950",3038,6157725.5,2105711.1405,3,166.029998779297
"951",3039,6158319.5,2105711.1405,6,133.539993286133
"952",3040,6160098.5,2105711.1405,3,181.059997558594
"953",3049,6166140.5,2105711.1405,3,402.559997558594
"954",3050,6168663.5,2105711.1405,4,331.5
"955",3053,6170982.5,2105711.1405,3,459.299987792969
"956",3054,6172770.5,2105711.1405,3,302.519989013672
"957",3056,6174951.5,2105711.1405,3,259.980010986328
"958",3057,6175644.5,2105711.1405,6,228.309997558594
"959",3058,6175695.5,2105711.1405,4,226.729995727539
"960",3059,6176025.5,2105711.1405,4,231.339996337891
"961",3060,6176028.5,2105711.1405,4,231.339996337891
"962",3089,6179991.5,2105711.1405,4,365.609985351562
"963",3090,6179994.5,2105711.1405,4,365.649993896484
"964",3092,6180363.5,2105711.1405,4,385.929992675781
"965",3093,6180366.5,2105711.1405,4,386.399993896484
"966",3094,6180510.5,2105711.1405,4,391.640014648438
"967",3095,6180513.5,2105711.1405,4,391.640014648438
"968",3134,6157728.5,2105708.1405,3,165.820007324219
"969",3135,6158319.5,2105708.1405,6,134.229995727539
"970",3136,6160095.5,2105708.1405,3,181.610000610352
"971",3145,6166137.5,2105708.1405,3,399.380004882812
"972",3146,6168663.5,2105708.1405,4,331.540008544922
"973",3149,6170979.5,2105708.1405,3,459.869995117188
"974",3150,6172770.5,2105708.1405,3,302.290008544922
"975",3152,6174951.5,2105708.1405,3,259.980010986328
"976",3153,6175644.5,2105708.1405,6,228.169998168945
"977",3154,6175692.5,2105708.1405,4,226.729995727539
"978",3155,6176019.5,2105708.1405,4,231.490005493164
"979",3156,6176022.5,2105708.1405,4,231.339996337891
"980",3202,6179997.5,2105708.1405,4,366.070007324219
"981",3203,6180000.5,2105708.1405,4,365.929992675781
"982",3204,6180003.5,2105708.1405,4,366.089996337891
"983",3206,6180357.5,2105708.1405,4,385.380004882812
"984",3207,6180360.5,2105708.1405,4,385.540008544922
"985",3208,6180516.5,2105708.1405,4,392.029998779297
"986",3252,6157728.5,2105705.1405,3,165.899993896484
"987",3253,6158322.5,2105705.1405,6,135.559997558594
"988",3254,6160092.5,2105705.1405,3,182.429992675781
"989",3263,6166137.5,2105705.1405,3,400.359985351562
"990",3264,6168660.5,2105705.1405,4,331.279998779297
"991",3267,6170979.5,2105705.1405,3,457.760009765625
"992",3268,6172770.5,2105705.1405,3,302.230010986328
"993",3270,6174951.5,2105705.1405,3,258.459991455078
"994",3271,6175644.5,2105705.1405,6,227.910003662109
"995",3272,6175689.5,2105705.1405,4,226.740005493164
"996",3273,6176013.5,2105705.1405,4,231.380004882812
"997",3274,6176016.5,2105705.1405,4,231.570007324219
"998",3311,6180006.5,2105705.1405,4,366.309997558594
"999",3312,6180009.5,2105705.1405,4,366.410003662109
"1000",3313,6180264.5,2105705.1405,4,377.829986572266
"1001",3314,6180267.5,2105705.1405,4,377.829986572266
"1002",3315,6180270.5,2105705.1405,4,377.839996337891
"1003",3316,6180273.5,2105705.1405,4,377.769989013672
"1004",3317,6180276.5,2105705.1405,4,377.859985351562
"1005",3318,6180279.5,2105705.1405,4,378.070007324219
"1006",3319,6180282.5,2105705.1405,4,378.450012207031
"1007",3320,6180285.5,2105705.1405,4,378.880004882812
"1008",3321,6180288.5,2105705.1405,4,381.089996337891
"1009",3322,6180291.5,2105705.1405,4,380.489990234375
"1010",3323,6180294.5,2105705.1405,4,380.130004882812
"1011",3325,6180300.5,2105705.1405,4,380.359985351562
"1012",3326,6180303.5,2105705.1405,4,381.079986572266
"1013",3327,6180306.5,2105705.1405,4,382.450012207031
"1014",3328,6180309.5,2105705.1405,4,382.269989013672
"1015",3329,6180351.5,2105705.1405,4,384.920013427734
"1016",3330,6180354.5,2105705.1405,4,385.070007324219
"1017",3331,6180519.5,2105705.1405,4,390.880004882812
"1018",3332,6180522.5,2105705.1405,4,389.170013427734
"1019",3361,6185040.5,2105705.1405,3,798.960021972656
"1020",3369,6157731.5,2105702.1405,3,165.899993896484
"1021",3370,6158322.5,2105702.1405,6,135.559997558594
"1022",3371,6160089.5,2105702.1405,3,179.860000610352
"1023",3380,6166134.5,2105702.1405,3,397.380004882812
"1024",3381,6168660.5,2105702.1405,4,331.279998779297
"1025",3384,6170979.5,2105702.1405,3,457.760009765625
"1026",3385,6172770.5,2105702.1405,3,302.230010986328
"1027",3387,6174951.5,2105702.1405,3,258.459991455078
"1028",3388,6175644.5,2105702.1405,6,227.910003662109
"1029",3389,6175686.5,2105702.1405,4,226.729995727539
"1030",3390,6176004.5,2105702.1405,4,231.25
"1031",3391,6176007.5,2105702.1405,4,231.25
"1032",3392,6176010.5,2105702.1405,4,231.380004882812
"1033",3406,6180012.5,2105702.1405,4,366.369995117188
"1034",3407,6180015.5,2105702.1405,4,366.299987792969
"1035",3408,6180018.5,2105702.1405,4,366.450012207031
"1036",3409,6180021.5,2105702.1405,4,366.450012207031
"1037",3410,6180102.5,2105702.1405,4,369.920013427734
"1038",3411,6180105.5,2105702.1405,4,369.890014648438
"1039",3412,6180108.5,2105702.1405,4,369.890014648438
"1040",3413,6180111.5,2105702.1405,4,371.029998779297
"1041",3414,6180114.5,2105702.1405,4,374.093231201172
"1042",3415,6180117.5,2105702.1405,4,370.980010986328
"1043",3416,6180120.5,2105702.1405,4,370.980010986328
"1044",3417,6180123.5,2105702.1405,4,370.690002441406
"1045",3418,6180126.5,2105702.1405,4,370.690002441406
"1046",3419,6180129.5,2105702.1405,4,370.690002441406
"1047",3420,6180132.5,2105702.1405,4,371.320007324219
"1048",3421,6180135.5,2105702.1405,4,373.070007324219
"1049",3422,6180138.5,2105702.1405,4,373.190002441406
"1050",3423,6180258.5,2105702.1405,4,377.619995117188
"1051",3424,6180261.5,2105702.1405,4,378.010009765625
"1052",3425,6180312.5,2105702.1405,4,382.480010986328
"1053",3426,6180315.5,2105702.1405,4,382.5
"1054",3427,6180318.5,2105702.1405,4,382.529998779297
"1055",3428,6180321.5,2105702.1405,4,383.239990234375
"1056",3429,6180348.5,2105702.1405,4,384.529998779297
"1057",3430,6180525.5,2105702.1405,4,389.029998779297
"1058",3431,6180528.5,2105702.1405,4,389
"1059",3444,6185040.5,2105702.1405,3,798.960021972656
"1060",3451,6157731.5,2105699.1405,3,166.190002441406
"1061",3452,6158325.5,2105699.1405,6,134.910003662109
"1062",3453,6158946.5,2105699.1405,3,135.759994506836
"1063",3454,6158949.5,2105699.1405,3,135.759994506836
"1064",3455,6158952.5,2105699.1405,3,135.929992675781
"1065",3456,6158955.5,2105699.1405,3,135.949996948242
"1066",3457,6158958.5,2105699.1405,3,135.949996948242
"1067",3458,6160089.5,2105699.1405,3,181.009994506836
"1068",3467,6166134.5,2105699.1405,3,398.140014648438
"1069",3468,6168660.5,2105699.1405,4,335.970001220703
"1070",3471,6170979.5,2105699.1405,3,457.760009765625
"1071",3472,6172770.5,2105699.1405,3,301.670013427734
"1072",3474,6174951.5,2105699.1405,3,258.470001220703
"1073",3475,6175641.5,2105699.1405,6,227.899993896484
"1074",3476,6175683.5,2105699.1405,4,226.669998168945
